SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Actual_Churn,Churn_Probability,Churn_Risk
0,-0.9542963467194051,0.3806626371030031,-0.7052162980834951,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.559854,Medium Risk
0,0.4717422979514547,-0.09633772525036473,0.282690673769118,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,0,0.023192776,Low Risk
0,0.6347181430566958,-1.173328090424519,-0.3795317113464466,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0,0.0818986,Low Risk
0,1.2051336009250397,-0.28747027462540753,0.5314762853391823,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.016242681,Low Risk
0,-0.3431369275747509,0.802816267896576,-0.09289221527077553,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,0,0.36423165,Low Risk
0,-0.9950403079957154,-1.5007464576148097,-0.9324719613566643,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0,0.04044801,Low Risk
1,0.06430268518835193,1.4659631131195507,0.5920292649241997,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0,0.16913663,Low Risk
0,-0.05792919864057891,0.5435408096139093,0.15761402741318026,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.4359049,Medium Risk
0,-1.1172721918246462,-1.4841262359300234,-0.9553254720488605,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.19290991,Low Risk
0,0.7569500268856267,0.4604397011899776,0.7357019629341156,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,0,0.05467353,Low Risk
0,0.9606698332671781,0.5352306987715161,1.0033483386372184,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,0,0.07577761,Low Risk
0,1.5718292524118322,-0.36059925003846727,0.7082601026048764,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,0,0.0042367866,Low Risk
1,-0.6283446565089229,0.9224818640270374,-0.2949781336599722,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0,0.65009373,Medium Risk
0,-0.9135523854430948,1.0005969059455335,-0.5446240607869824,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1,0.8463878,High Risk
1,0.7162060656093164,0.2078123315812251,0.512461105593359,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.22785248,Low Risk
0,-1.2802480369298874,-1.1849622456038695,-0.9945029189497678,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.38562086,Low Risk
0,-0.7098325790615434,-1.4924363467724167,-0.8659850103660477,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.099146195,Low Risk
0,1.4903413298592119,-1.4924363467724167,-0.405826484266425,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.0020478023,Low Risk
0,1.368109446030281,-1.3129379525767242,-0.268903954472544,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0,0.004370249,Low Risk
0,1.3273654847539706,0.3324639942171226,1.1192262263458144,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,1,0.008896921,Low Risk
0,1.4495973685829016,1.451004913603243,2.1588403691081837,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,1,0.44074714,Medium Risk
1,0.5532302205040753,1.509175689499995,1.1862646616678068,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0,0.4299264,Medium Risk
0,1.6125732136881425,1.6853500393587302,2.6601175669551553,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0,0.008042445,Low Risk
0,0.6347181430566958,-1.3711087284734764,-0.48969622138199387,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.009047497,Low Risk
0,-0.9135523854430948,-0.3689093608808604,-0.7775048642401807,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,0,0.014847767,Low Risk
0,-1.076528230548336,0.1479795335159944,-0.8227706981594723,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.36223862,Low Risk
1,1.24587756220135,1.4825833348043371,2.0948240679221284,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,0,0.17042881,Low Risk
0,1.2866215234776603,0.5485268761193449,1.2556193311815753,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,0,0.0025298526,Low Risk
0,-0.6283446565089229,0.5335686766030371,-0.3893260730716735,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,0.46953547,Medium Risk
1,-1.1987601143772668,-0.7860769251689975,-0.949038550671181,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,1,0.9138205,High Risk
0,-0.26164900502213034,-0.44037631412544187,-0.435849291266501,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,0,0.041134086,Low Risk
0,-0.22090504374582004,-1.485788258098502,-0.7591514656920079,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.0055548116,Low Risk
0,-1.0357842692720256,-1.5073945462887242,-0.9344131862031058,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.026948903,Low Risk
0,-1.2802480369298874,0.18121997688556707,-0.9763701141341452,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.8518723,High Risk
0,0.1457906077409725,-0.4569965358102282,-0.2066082844003803,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.04226403,Low Risk
0,-1.2395040756535771,-1.477478147256109,-0.988899838142994,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.1283738,Low Risk
0,-1.2802480369298874,-1.477478147256109,-0.9983853686426506,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0,0.5125234,Medium Risk
0,-0.6690886177852331,-1.5024084797832884,-0.8686321351566496,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.1388942,Low Risk
0,-0.42462485012737144,-1.4791401694245876,-0.7977553688882849,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.0059990017,Low Risk
1,0.7162060656093164,0.6183318071954478,0.8075493416257009,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.51179475,Medium Risk
1,-1.1987601143772668,0.18620604339100316,-0.9170524594514087,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.4282358,Medium Risk
1,1.1643896396487294,1.3163811179564737,1.8184421804100401,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,1,0.14197503,Low Risk
1,-1.076528230548336,-0.6680733512070144,-0.8853751994572063,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.25891733,Low Risk
1,-0.9950403079957154,-0.7129479497559376,-0.8435065090191869,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,0,0.5426025,Medium Risk
0,1.24587756220135,0.5435408096139093,1.2976203778591247,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,0,0.013508662,Low Risk
1,-1.2395040756535771,0.4920181223910713,-0.9213099184896265,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,0.80600476,High Risk
0,-0.26164900502213034,0.9174957975216018,0.029338771935265278,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0,0.5181211,Medium Risk
1,-1.0357842692720256,0.8044782900650546,-0.7402465828124596,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0,0.7457922,High Risk
1,1.3273654847539706,0.6964468491139434,1.5023093022924132,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.108124904,Low Risk
0,0.7569500268856267,1.131896657255345,1.175433509399594,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0,0.17643176,Low Risk
0,-0.9135523854430948,1.5058516451630375,-0.5470726512182891,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,1,0.3005866,Low Risk
0,0.06430268518835193,-1.4625199477398012,-0.726812424500155,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.013214494,Low Risk
0,-1.2802480369298874,-1.4974224132778524,-0.9986500811217108,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0,0.39407483,Low Risk
0,-0.5876006952326126,0.6482482062280629,-0.328861330979676,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.35374653,Low Risk
0,-0.46536881140368175,1.1651371006249178,-0.12827544997182036,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,0,0.7041563,High Risk
0,1.1643896396487294,1.3695658273477898,1.8813996316798538,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,1,0.06528828,Low Risk
0,-1.0357842692720256,0.9723425290813964,-0.7278933337896508,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,0,0.70334953,High Risk
0,-1.2802480369298874,-0.4952230456852367,-0.9853482790489364,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,1,0.30149227,Low Risk
0,-1.2802480369298874,0.16958582170621683,-0.9765245297469303,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.89868945,High Risk
0,1.1643896396487294,1.3845240268640977,1.7721836746942723,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0,0.41401488,Medium Risk
0,1.368109446030281,1.0138930832933621,1.760381910002839,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,0,0.4980702,Medium Risk
0,0.10504664646466222,0.6100216963530546,0.24933690140753442,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0.5540995,Medium Risk
0,-1.1987601143772668,-0.9838575632179547,-0.9592961592347633,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,0.5100682,Medium Risk
0,-1.2395040756535771,-1.4924363467724167,-0.9820393730606841,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0,0.16812378,Low Risk
0,-1.0357842692720256,-0.6830315507233222,-0.8690733226217499,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.3191333,Low Risk
1,0.3902543753988342,-0.30409049631019386,0.06108221004923246,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0.45781967,Medium Risk
0,-0.6690886177852331,-0.860867922750536,-0.7142385817447963,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0,0.7297823,High Risk
0,0.3087664528462136,-0.8159933242016129,-0.31732427876730296,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0,0.04594986,Low Risk
0,-0.7098325790615434,-1.5007464576148097,-0.860602523291824,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.025800325,Low Risk
0,-1.2395040756535771,-0.5184913560439374,-0.9616123934265399,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.38412634,Low Risk
0,1.4495973685829016,-1.472492080750673,-0.37871551453601093,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.0015511926,Low Risk
0,-1.076528230548336,0.6515722505650204,-0.7619088873488848,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,0.6000975,Medium Risk
0,-0.18016108246950976,0.39063477011387476,-0.09613494313926277,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0.07482469,Low Risk
0,0.512486259227765,-1.4758161250876303,-0.596860656654859,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,1,0.0052070306,Low Risk
0,1.6125732136881425,1.4742732239619438,2.429310344587929,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,0,0.23813692,Low Risk
0,1.0014137945434884,-1.4924363467724167,-0.5151747974915367,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0.020511692,Low Risk
0,0.22727853029359305,1.3363253839782172,0.769033675922444,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,1,0.58390355,Medium Risk
0,-1.076528230548336,-0.5317875333917667,-0.8761764408098649,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,0.17366254,Low Risk
0,0.18653456901728277,-1.5057325241202457,-0.6521193866586728,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0,0.091071494,Low Risk
0,0.6347181430566958,1.0720638591901144,1.0631071807850552,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0,0.16344401,Low Risk
0,1.4088534073065913,0.679826627429157,1.5136698795187462,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0,0.0047281696,Low Risk
0,-0.38388088885106114,0.2975615286790714,-0.2323736323622384,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,0,0.1453794,Low Risk
0,-1.076528230548336,0.14299346701055832,-0.8154469862388073,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.5642066,Medium Risk
0,-0.3023929662984406,-1.4924363467724167,-0.7843653293224905,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0,0.007284511,Low Risk
0,1.24587756220135,-1.4907743246039378,-0.4625852516515798,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0,0.004992646,Low Risk
0,0.9199258719908678,0.8310706447607126,1.180749818354053,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0.11933933,Low Risk
1,0.8791819107145575,-0.3107385849841083,0.3016176160219211,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,0,0.46726054,Medium Risk
0,-1.1987601143772668,0.5285826100976015,-0.9017211950391728,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0,0.63985854,Medium Risk
0,1.1643896396487294,0.5319066544345585,1.1371825561753974,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,0,0.0020408945,Low Risk
0,-1.2395040756535771,-1.4891123024354593,-0.9905984098836301,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.08452956,Low Risk
0,-1.2802480369298874,0.3623803932497382,-0.9739656424493486,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.8869826,High Risk
0,-0.9542963467194051,-1.1583698909082112,-0.8975299141207198,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.24166873,Low Risk
0,-0.8320644628904743,1.0271892606411914,-0.48499757487867556,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,0,0.20631482,Low Risk
0,1.082901717096109,0.6897987604400287,1.2359203108648462,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,1,0.04673915,Low Risk
0,-1.1172721918246462,-1.4675060142452372,-0.9660904461973079,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0,0.051396213,Low Risk
0,-1.2802480369298874,-1.4708300585821945,-0.9982971311496305,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,1,0.21746698,Low Risk
0,-0.7505765403378537,-1.4907743246039378,-0.8889488179245189,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.0640247,Low Risk
0,-0.01718523736426863,1.4875694013097727,0.5844408405244745,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,0,0.1788992,Low Risk
0,-0.13941712119319946,-0.6581012181961428,-0.4592101675435624,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,0,0.07798542,Low Risk
0,0.797693988161937,0.6765025830921999,0.9611487576003739,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,0,0.005039087,Low Risk
0,-1.2395040756535771,0.1662617773692593,-0.9426633918004815,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.59694666,Medium Risk
0,-0.5876006952326126,0.4321853243258406,-0.40796624347216154,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0.21602213,Low Risk
0,-0.6690886177852331,0.4886940780541142,-0.4496143401776307,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,0,0.13059802,Low Risk
1,0.9199258719908678,1.7185904827283027,1.808537521818538,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0,0.30553284,Low Risk
0,1.4903413298592119,-0.1578325454840742,0.8353441519270204,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,0,0.007565647,Low Risk
1,-0.7505765403378537,0.3374500607225587,-0.5499624291146961,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.7316545,High Risk
0,0.5532302205040753,0.14299346701055832,0.39031835588033836,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,0,0.16973066,Low Risk
0,1.4495973685829016,-1.3245721077560746,-0.29488989616695216,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0,0.007925083,Low Risk
0,-0.7098325790615434,-0.19439703319060395,-0.5859633262668813,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,0,0.279559,Low Risk
0,0.9199258719908678,-1.5190287014680746,-0.565514287259482,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.018898562,Low Risk
0,1.5718292524118322,1.6238552191250208,2.595726256423765,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0.015673459,Low Risk
0,-0.6690886177852331,0.21944648676057582,-0.4726002071093569,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0,0.2406369,Low Risk
0,1.4903413298592119,-1.4974224132778524,-0.40055429405847626,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0.005218133,Low Risk
0,0.18653456901728277,-0.06642132621774938,-0.0020075974601117875,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,0,0.010050001,Low Risk
0,-1.2802480369298874,-1.4791401694245876,-0.9984074280159055,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.20438154,Low Risk
0,1.082901717096109,0.0532442699127125,0.7389446908026028,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,0,0.034287095,Low Risk
0,-0.506112772679992,1.055443637505328,-0.16837939054943843,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,0,0.4589412,Medium Risk
0,1.5718292524118322,1.7102803718859096,2.7712968081604337,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0,0.026567888,Low Risk
0,-0.26164900502213034,0.8410427777715843,0.012904538860278751,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,0,0.13097511,Low Risk
1,0.1457906077409725,0.8659731102987638,0.3985685614777141,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,0.37058964,Low Risk
0,-1.0357842692720256,-1.494098368940895,-0.9437663604632323,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.039745767,Low Risk
0,-0.5468567339563023,-1.4691680364137156,-0.8242927949140685,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.0130465645,Low Risk
1,0.7162060656093164,1.005582972450969,1.1494696270784408,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,1,0.4306839,Medium Risk
0,-1.2802480369298874,0.28925141783667824,-0.9749362548725692,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0.8199526,High Risk
0,1.24587756220135,1.1667991227933967,1.700203939763157,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,1,0.23892426,Low Risk
0,0.4309983366751445,0.6465861840595843,0.5541092022988282,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,0,0.05710836,Low Risk
0,-0.18016108246950976,-1.5472830783322116,-0.7714605959683064,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.0024334246,Low Risk
0,1.6125732136881425,-1.4874502802669807,-0.37926699886738635,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0.0019928995,Low Risk
1,1.082901717096109,0.7961681792226614,1.352393801651328,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,0,0.27400303,Low Risk
0,-1.1987601143772668,-1.3145999747452028,-0.9813775918630336,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.6016059,Medium Risk
0,-1.2802480369298874,-1.4641819699082799,-0.9982088936566105,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0,0.115887776,Low Risk
0,-0.6690886177852331,0.8061403122335331,-0.3682593716131337,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,1,0.390632,Low Risk
1,0.512486259227765,0.17457188821165245,0.3437510189390006,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,0,0.23819178,Low Risk
0,0.3087664528462136,1.3612557165053967,0.8582197219924717,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,0,0.18881422,Low Risk
0,0.6754621043330061,1.1451928346031743,1.1636317447081608,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,0,0.10932439,Low Risk
0,-1.2802480369298874,0.41057903613561864,-0.9733259206249529,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.93887967,High Risk
0,-0.5876006952326126,-0.29411836329932195,-0.5296457463468268,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0.27728772,Low Risk
0,1.2866215234776603,0.9906247729346612,1.6171283400847687,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,0,0.085750334,Low Risk
0,1.5718292524118322,0.6515722505650204,1.6262168018658352,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0,0.0017912622,Low Risk
0,-0.7098325790615434,0.13966942267360125,-0.5684702432756541,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.27516025,Low Risk
0,-1.2802480369298874,-0.09135165874492887,-0.9799878513479676,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,1,0.37550893,Low Risk
